listing_id,fit_init,variability_init,activity_init,reviews_pq,price_log,superhost,amenity_count,sentiment,entry_qtr,lifetime,censored,district,is_tourist,entry_q
33815954,1.00883034,0.3505401050074576,7.415963208288292,8.25,6.803505257608338,1,24.0,0.010439603219998575,2023Q1,10,1,Yau Tsim Mong,1,2023Q1
34006673,0.6922619533333334,0.3383879887406448,7.711083399522436,8.0,6.746412128573375,1,26.0,0.028868975329223952,2023Q2,9,1,Yau Tsim Mong,1,2023Q2
34639683,1.108780375,0.0764955253237113,5.224756538325492,19.75,,1,49.0,0.07270975530964136,2021Q1,17,0,Islands,0,2021Q1
34791318,0.43655757666666667,0.1894985419823712,7.711319896538714,7.5,6.746412128573375,1,21.0,0.03402341383025815,2023Q2,8,0,Yau Tsim Mong,1,2023Q2
35665354,1.0457907,0.1151543153253509,5.321786654926147,5.5,6.246106765481563,0,8.0,0.00752957080693395,2021Q2,4,0,Islands,0,2021Q2
35696417,0.7702491124999999,0.2908105063338309,7.711135411574064,7.5,6.326149473155099,1,20.0,0.0241476582578792,2023Q2,9,1,Yau Tsim Mong,1,2023Q2
35754300,0.9165610733333334,0.1560354130172574,7.712100016198362,5.5,8.008698182988528,1,48.0,0.025219665434622424,2023Q2,9,1,Yau Tsim Mong,1,2023Q2
36172237,1.1166727,0.2795409623191816,5.633888455069465,9.75,7.048386408721883,0,38.0,0.0435758235213069,2023Q1,10,1,Wan Chai,1,2023Q1
36281428,1.1697776,0.1293346266361815,7.715959750722556,6.25,6.450470422144176,0,17.0,0.0248404985202414,2023Q4,7,1,Yau Tsim Mong,1,2023Q4
36375697,0.6652245133333333,0.3616927086043273,7.711139310168706,7.75,6.511745329644728,1,23.0,0.04617340057976265,2023Q2,9,1,Yau Tsim Mong,1,2023Q2
36754454,1.01347809,0.2860867980829081,4.6006076750935225,25.75,7.20934025660291,0,37.0,0.0494456632429586,2021Q1,13,0,Yau Tsim Mong,1,2021Q1
36934649,1.13455626,0.1423768425567703,7.71357982611377,11.75,6.07073772800249,1,33.0,0.03303758362292295,2023Q4,7,1,Yau Tsim Mong,1,2023Q4
37172099,0.6914717875,0.0663511664871584,7.710442598800554,9.25,7.723120092266331,1,19.0,0.033414492956240396,2023Q2,9,1,Yau Tsim Mong,1,2023Q2
37239063,1.400490225,0.2050542181703416,7.713881531564022,11.0,7.076653815443951,1,12.0,0.03637467621590845,2023Q4,7,1,Yau Tsim Mong,1,2023Q4
37484858,1.10253119,0.3453191575319098,7.415367766928226,9.25,6.240275845170769,0,17.0,0.0231872958197821,2023Q1,10,1,Yau Tsim Mong,1,2023Q1
37487057,0.7873997966666666,0.3554381891884183,7.416022002725063,6.75,6.0473721790462776,0,18.0,0.04524684288875675,2023Q1,5,0,Yau Tsim Mong,1,2023Q1
37487558,1.0352397466666667,0.3193824570862095,7.416978164477319,6.5,6.063785208687608,0,18.0,0.022172222555061252,2023Q1,5,0,Yau Tsim Mong,1,2023Q1
37487979,1.2451497,0.414729067653029,4.691305796458318,4.0,5.934894195619588,0,18.0,-0.0023255813953488,2021Q4,2,0,Yau Tsim Mong,1,2021Q4
37488113,0.6776304466666666,0.3169886679932864,7.417498685188456,5.5,6.068425588244111,0,18.0,0.044894780206432026,2023Q1,10,1,Yau Tsim Mong,1,2023Q1
38305634,1.1080019533333332,0.1226851391331951,4.904690456529778,8.5,7.711996507047669,1,48.0,0.06713205655830543,2023Q1,10,1,Central & Western,1,2023Q1
39846705,1.0679264,0.0791869232755884,7.410314608587679,17.75,5.673323267171493,1,16.0,0.021436721417597,2023Q1,8,0,Yau Tsim Mong,1,2023Q1
40119944,1.0505160866666667,0.2284739611212297,5.253358080172778,6.25,6.985641817639208,0,53.0,0.07772907500760917,2023Q2,9,1,Central & Western,1,2023Q2
40294551,0.952512575,0.1642763299744061,7.709870050820225,10.25,5.7899601708972535,0,12.0,0.0181093627388637,2023Q2,9,1,Yau Tsim Mong,1,2023Q2
40297770,0.90209654,0.21726801943977,7.4136222692763125,11.25,5.560681631015528,0,14.0,0.019730690250304175,2023Q1,10,1,Yau Tsim Mong,1,2023Q1
41415272,0.5920209533333333,0.1580435807869565,7.416233554136688,8.25,5.337538079701318,1,29.0,0.002288588779117175,2023Q1,10,1,Yau Tsim Mong,1,2023Q1
41424960,1.4571077,0.2051677598796939,7.708498579752125,13.75,5.627621113690637,1,20.0,0.022955191016575727,2023Q2,9,1,Yau Tsim Mong,1,2023Q2
41434162,1.563206,0.299450680856859,7.708404463907181,14.25,,1,20.0,0.017456210427461174,2023Q2,9,1,Yau Tsim Mong,1,2023Q2
41434275,1.506676675,0.3885327382463823,7.7044598813484875,22.0,5.529429087511423,1,20.0,0.0239073812483339,2023Q2,9,1,Yau Tsim Mong,1,2023Q2
41434281,1.5927707249999998,0.1692359937369071,7.704448168692393,16.0,5.529429087511423,1,21.0,0.012685669443215825,2023Q3,8,1,Yau Tsim Mong,1,2023Q3
41434288,1.5407672749999999,0.2993968712337434,7.408941866276327,18.5,5.579729825986222,1,26.0,0.011850374264913699,2023Q1,10,1,Yau Tsim Mong,1,2023Q1
41449096,0.5704606175,0.1230326788145663,7.414207365114003,11.25,5.337538079701318,1,25.0,0.0081658098445757,2023Q1,10,1,Yau Tsim Mong,1,2023Q1
41487446,0.7393811875,0.1488744365795982,7.413656265230735,11.5,5.337538079701318,1,25.0,0.025733341902904702,2023Q1,10,1,Yau Tsim Mong,1,2023Q1
41600424,0.767219635,0.0870085668581663,7.411261483646433,13.75,5.337538079701318,1,25.0,0.026018399678735676,2023Q1,10,1,Yau Tsim Mong,1,2023Q1
41600828,0.5297640725,0.0639235530689889,7.413571854446309,11.75,5.337538079701318,1,25.0,0.009124736244437125,2023Q1,10,1,Yau Tsim Mong,1,2023Q1
41601353,0.5683187,0.0867124050413851,7.413491406385791,12.5,5.337538079701318,1,28.0,0.0241595701388926,2023Q1,6,0,Yau Tsim Mong,1,2023Q1
41601412,0.6095086275,0.0827773597673706,7.708908942757208,12.5,5.337538079701318,1,25.0,0.01501977525163005,2023Q2,9,1,Yau Tsim Mong,1,2023Q2
41601505,0.6703514575,0.0818923244956858,7.71044107186745,9.25,5.337538079701318,1,31.0,0.014777531541351476,2023Q2,9,1,Yau Tsim Mong,1,2023Q2
41601646,0.6070989566666667,0.0615781850790327,7.417944383656769,5.0,5.337538079701318,1,20.0,0.007275254865616275,2023Q1,10,1,Yau Tsim Mong,1,2023Q1
41601718,0.611785185,0.0861192212443017,7.4167468348151715,7.25,5.337538079701318,1,23.0,0.004325775129666875,2023Q1,10,1,Yau Tsim Mong,1,2023Q1
41601761,0.6135161,0.1270819377301405,7.4160045877834415,8.75,5.337538079701318,1,23.0,0.002729394417442,2023Q1,10,1,Yau Tsim Mong,1,2023Q1
42369009,1.19794765,0.1914601152881581,7.712190067032267,5.25,5.860786223465865,0,17.0,0.021094647273656775,2023Q2,8,0,Yau Tsim Mong,1,2023Q2
42855680,0.9503938125,0.3385841550818619,6.274393850471523,21.0,6.07073772800249,0,21.0,0.05680009597519215,2022Q3,11,0,Yau Tsim Mong,1,2022Q3
42873421,1.4145835,0.1485097295302344,7.414752576252937,10.5,5.814130531825066,0,21.0,0.0423038888612846,2023Q1,6,0,Yau Tsim Mong,1,2023Q1
42873896,1.0833357666666668,0.3188798312767398,7.709392289779635,11.0,6.028278520230698,0,21.0,0.0430676807528211,2023Q2,8,0,Yau Tsim Mong,1,2023Q2
43167140,0.8230052699999999,0.2440583662691635,3.7647375497496895,5.75,6.812345094177479,0,22.0,0.0164958124815963,2023Q2,7,0,Sham Shui Po,0,2023Q2
43329080,0.9918264225,0.4151587997949737,7.710298993250136,9.5,6.434546518787453,1,23.0,0.0303861613705362,2023Q2,9,1,Yau Tsim Mong,1,2023Q2
43383228,1.2006534,0.1105240975291004,5.279542356005684,9.25,7.1846291527173145,1,37.0,0.09381472662717752,2021Q1,8,0,Islands,0,2021Q1
43505091,1.4119340500000002,0.2446794362523793,5.500572732140752,9.5,6.439350371100098,1,35.0,0.019472740326527127,2022Q2,13,1,Yau Tsim Mong,1,2022Q2
43505132,1.5574269250000001,0.2294647930920511,6.287251746276796,10.5,5.746203190540153,1,35.0,0.00234158687858075,2022Q3,8,0,Yau Tsim Mong,1,2022Q3
43505180,1.5230732,0.347369279184966,6.290947632970784,10.0,6.124683390894205,1,36.0,0.03717244264141248,2022Q3,12,1,Yau Tsim Mong,1,2022Q3
44635348,1.1294160500000001,0.0760739442773845,5.177201961774105,10.5,7.065613363597717,1,53.0,0.069343503368391,2021Q1,2,0,Islands,0,2021Q1
45049091,0.933529175,0.1717174902861939,4.732070172702988,12.0,6.815639990074331,0,37.0,0.060842657897609544,2021Q1,7,0,Yau Tsim Mong,1,2021Q1
45069736,1.2939880333333333,0.0646291950492597,3.6319738751079065,6.0,6.483107351457199,0,54.0,0.0480248825771193,2021Q2,5,0,Sai Kung,0,2021Q2
45942492,0.9389366299999999,0.2541170418999522,4.8345224347399665,7.0,6.55250788703459,1,29.0,0.06850565843621394,2021Q1,3,0,Yau Tsim Mong,1,2021Q1
46471893,0.96510005,0.2191825235061308,5.163501832545383,31.0,6.626717749249025,0,23.0,0.04164181285505528,2021Q1,18,1,Islands,0,2021Q1
48646408,1.1643750333333334,0.1627904533644994,4.691448385790892,16.0,7.21081845347222,1,40.0,0.036552985499940197,2021Q1,8,0,Yau Tsim Mong,1,2021Q1
49221654,1.0052047,0.0706473661502007,5.38643079242966,3.75,5.7745515455444085,1,63.0,0.07426550494716572,2021Q3,14,0,Islands,0,2021Q3
51000069,1.4728621,0.300316451480365,5.350005900442653,29.5,6.536691597591305,0,43.0,0.0688720099376727,2021Q4,14,0,Islands,0,2021Q4
51153710,1.229271575,0.0894234872636321,5.439749123103263,9.75,7.130098510125578,1,55.0,0.05396831179418453,2021Q4,9,0,Islands,0,2021Q4
52340765,1.2529377000000002,0.0498794410726784,5.38325403822742,7.75,7.260522598089852,0,63.0,0.06749636217362265,2022Q1,4,0,Islands,0,2022Q1
556913445113916071,1.5089419,0.0876816862178134,0.0,4.0,9.169622538697624,1,71.0,0.0707375957375957,2022Q1,2,0,Southern,0,2022Q1
597542092751169161,0.9036774000000001,0.3033301244402674,5.3303899106127135,8.25,5.8971538676367405,0,34.0,0.0451315109349861,2022Q2,11,0,Islands,0,2022Q2
647651923775331863,1.325013,0.1769624968651147,3.091042453358316,7.0,6.338594078203183,0,47.0,0.0095016611295681,2022Q3,1,0,Eastern,0,2022Q3
681577940435343183,0.86773152,0.1867951117272399,7.08918541662,9.0,5.937536205082426,0,19.0,0.0146844181459566,2023Q1,2,0,Yau Tsim Mong,1,2023Q1
685666223325002248,1.0208338,0.0543206118423595,6.646390514847729,8.0,5.831882477283517,0,17.0,0.014363354037267,2023Q1,1,0,Yau Tsim Mong,1,2023Q1
704113528731016079,1.2716192,0.0732356259267861,5.664499051120931,4.0,5.886104031450156,0,3.0,0.07833350982070143,2023Q1,5,0,Wan Chai,1,2023Q1
724177760161102763,0.8883723,0.0,6.808361797449066,5.0,6.393590753950631,0,26.0,0.023517647773681177,2022Q4,6,0,Yau Tsim Mong,1,2022Q4
741488195605253562,1.2997737666666667,0.1281230789715106,5.103364852999783,7.5,6.880384082186005,1,60.0,0.0500169960004666,2022Q4,11,1,Islands,0,2022Q4
746659649212317611,1.1478673666666668,0.1864521629406497,5.113137493238876,5.75,5.746203190540153,0,1.0,0.01052287581699345,2022Q4,11,1,Islands,0,2022Q4
748463503765266966,1.1291553466666666,0.2404160859066798,5.115740241368185,6.25,6.779921907472252,0,15.0,0.018053491561463776,2023Q1,8,0,Islands,0,2023Q1
764645175525954335,1.2315928500000002,0.1835222916835465,5.110879724470958,10.5,6.343880434126331,0,16.0,0.015083932271432201,2023Q1,2,0,Islands,0,2023Q1
786784794555960997,1.37576815,0.0624265742383159,7.416679609544098,5.0,5.093750200806762,0,21.0,0.030325829621604225,2023Q1,10,1,Yau Tsim Mong,1,2023Q1
790158936209572728,1.06291505,0.1603443680797612,0.0,8.25,6.118097198041348,1,30.0,0.0464397330207967,2023Q1,5,0,Kwun Tong,0,2023Q1
791222495766989350,0.5132779,0.3250797627762342,7.094346746075857,6.5,5.337538079701318,1,31.0,0.0252732240437158,2023Q1,2,0,Yau Tsim Mong,1,2023Q1
800481500316608066,0.975025575,0.1277455905341808,5.653753558161096,7.0,,0,50.0,0.044826482962100074,2023Q1,8,0,Wan Chai,1,2023Q1
800574392194319306,1.5260963,0.3740716609295159,7.4067787676445205,21.25,6.035481432524756,1,46.0,0.0231765402176318,2023Q1,10,1,Yau Tsim Mong,1,2023Q1
805408160342320356,0.8670933000000001,0.2153979609239515,1.7623137103139592,10.0,6.7580945044277305,1,54.0,0.06676242922857173,2023Q1,10,1,Yuen Long,0,2023Q1
806864505385947216,1.316442775,0.1647878800759674,5.962057707576402,13.25,7.0192966537150445,1,45.0,0.0233023256936374,2023Q2,9,1,Wan Chai,1,2023Q2
815617077803333466,1.0961581866666668,0.1132534379360963,5.647054338392142,9.75,,1,26.0,0.033810926061296376,2023Q1,10,1,Wan Chai,1,2023Q1
825243933352211309,1.3396494666666667,0.1422147955213716,4.919024275844037,6.25,7.029972911706386,1,40.0,0.0777799626884129,2023Q1,10,1,Central & Western,1,2023Q1
830400856825465846,0.832075175,0.3231508408291003,7.413436934642519,14.0,7.323170717943469,1,32.0,0.028273839729766603,2023Q1,10,1,Yau Tsim Mong,1,2023Q1
831816264936739093,1.09348585,0.1282440501811864,7.7116081717260885,6.5,7.007600613951853,1,20.0,0.023426521350226024,2023Q2,5,0,Yau Tsim Mong,1,2023Q2
831825256342353792,1.454224675,0.3971477277337984,7.412482911690955,13.5,,0,27.0,0.03658148831141265,2023Q1,5,0,Yau Tsim Mong,1,2023Q1
838045872881113991,0.7204335166666667,0.1452435198998689,7.709808188424082,11.0,5.337538079701318,1,25.0,0.023428610650309448,2023Q2,9,1,Yau Tsim Mong,1,2023Q2
838699069076436593,1.0834426499999998,0.1662337609118472,7.413474551439536,11.75,,0,13.0,0.021277638727651076,2023Q1,10,1,Yau Tsim Mong,1,2023Q1
838711051731498202,0.8741223000000001,0.1373555001211433,7.710883017793996,8.5,,0,13.0,0.046995376050309595,2023Q2,9,1,Yau Tsim Mong,1,2023Q2
840147942300276814,1.0370025699999998,0.1853337419020685,7.274057487431077,7.666666666666667,,0,14.0,0.0348750664540138,2023Q1,3,0,Yau Tsim Mong,1,2023Q1
840158890587711540,1.0270786749999998,0.1343558134198498,7.710489826707663,8.75,,0,13.0,0.02599307303142585,2023Q2,8,0,Yau Tsim Mong,1,2023Q2
840168603621977129,1.2408348249999999,0.2722263488462159,7.711553435275876,6.5,,0,14.0,0.0420852831186255,2023Q2,9,1,Yau Tsim Mong,1,2023Q2
840173248888403426,1.0688478325,0.223426698877121,7.708878882568582,12.75,5.638354669333745,0,12.0,0.01827949985889695,2023Q2,7,0,Yau Tsim Mong,1,2023Q2
842337997509465579,1.3452627999999998,0.1364833235304387,5.033493198106001,4.75,6.71295620067707,1,38.0,0.014893899204244,2023Q3,8,1,Islands,0,2023Q3
844591583947046972,1.3871562000000002,0.045227840998409,5.376006365954406,4.75,6.853299093186078,1,34.0,0.062071089141211046,2023Q4,7,1,Central & Western,1,2023Q4
847433164730160083,0.9127221333333333,0.1168770811334232,5.979608363739471,5.75,6.016157159698354,0,27.0,0.034655635052133926,2023Q2,5,0,Wan Chai,1,2023Q2
847500204516382634,1.2465856925,0.4021390375610755,7.708654311150298,13.0,5.5093883366279774,0,29.0,0.0237636520857401,2023Q2,9,1,Yau Tsim Mong,1,2023Q2
847542988874528302,1.2341102333333334,0.3237783359219358,7.413590112325412,14.25,5.552959584921617,0,27.0,0.026917950193426275,2023Q1,10,1,Yau Tsim Mong,1,2023Q1
847547864677753825,0.9290082925,0.1754319535225662,7.710902642711353,8.0,6.901737206656574,0,42.0,0.025854536864368574,2023Q2,8,0,Yau Tsim Mong,1,2023Q2
849025321418535769,1.273753325,0.4333364909160941,7.707724282174793,15.0,5.5093883366279774,0,25.0,0.0415119963262433,2023Q2,9,1,Yau Tsim Mong,1,2023Q2
849042822814605530,1.2353064,0.3924682425450044,7.712388197726952,14.25,5.54907608489522,0,24.0,0.04041820358244965,2023Q4,7,1,Yau Tsim Mong,1,2023Q4
850456080673001284,0.9641312333333333,0.0799354351916367,7.710950253302289,7.5,7.492760300922379,0,43.0,0.0131802104085053,2023Q2,7,0,Yau Tsim Mong,1,2023Q2
850885304984437921,0.9856891000000001,0.2023032144130853,5.973248364479152,8.5,6.698268054115413,0,23.0,0.033242186181532796,2023Q2,9,1,Wan Chai,1,2023Q2
851027433091255667,0.8054390733333333,0.1716359111970305,7.711987820816027,5.75,5.337538079701318,1,18.0,0.015193634478346926,2023Q2,9,1,Yau Tsim Mong,1,2023Q2
852017393920480330,1.1830978,0.4277413772636925,7.70791058158125,14.5,5.739792912179234,0,28.0,0.031195780998200376,2023Q2,9,1,Yau Tsim Mong,1,2023Q2
852027779904406310,1.368478625,0.3209133792493533,7.711006773003496,8.0,5.6937321388027,0,27.0,0.0193076973692176,2023Q2,9,1,Yau Tsim Mong,1,2023Q2
852051172425658557,1.133283375,0.1063477305122165,7.710803060953414,8.25,7.650644551436897,0,45.0,0.0184514143971486,2023Q2,8,0,Yau Tsim Mong,1,2023Q2
853623135903822417,0.786469425,0.2188666662686221,7.7042918792893555,20.5,6.568077911411976,0,23.0,0.0317451966026125,2023Q2,8,0,Yau Tsim Mong,1,2023Q2
854259454022086786,0.82302135,0.2640471013787882,7.71151940898513,6.75,5.337538079701318,1,25.0,0.026929955385644775,2023Q2,9,1,Yau Tsim Mong,1,2023Q2
856822393956534291,1.3472843666666667,0.106978372229951,5.24649479896449,6.75,7.182352111885263,1,49.0,0.0476886226240568,2023Q2,6,0,Central & Western,1,2023Q2
858443754488257520,0.960991175,0.3446256257460721,5.246006613295056,7.75,6.776506992372183,0,46.0,0.021920483629034974,2023Q2,9,1,Central & Western,1,2023Q2
859672614426320274,0.720695285,0.291285677554217,7.712097189607316,5.5,7.381501894506707,0,46.0,0.025747116480698724,2023Q2,4,0,Yau Tsim Mong,1,2023Q2
861379953254318093,1.1595759333333333,0.0768288378400241,0.0,5.75,6.621405651764134,0,48.0,0.030834617627532326,2023Q3,5,0,Sha Tin,0,2023Q3
861419270772369738,0.72162145,0.5448960602364286,2.2020175386911345,4.25,5.863631175598097,1,42.0,0.0363356120899224,2023Q2,7,0,Sai Kung,0,2023Q2
867415113477691616,0.9176826650000001,0.4441281010750049,7.709552426486736,11.5,6.895682697747868,1,31.0,0.0233783641647154,2023Q2,9,1,Yau Tsim Mong,1,2023Q2
868477717623572749,1.2208539,0.1654223500125414,5.66988092298052,9.0,6.68586094706836,1,24.0,0.0255850155121332,2023Q2,1,0,Wan Chai,1,2023Q2
870560083809103345,1.1343626875,0.2816494780272027,7.709370138376096,11.5,7.136483208590247,1,49.0,0.05160829186042935,2023Q2,9,1,Yau Tsim Mong,1,2023Q2
870812598075277813,1.423767,0.2259871890010157,5.043529164365257,4.5,5.631211781821365,1,35.0,0.09216589861751151,2023Q2,2,0,Central & Western,1,2023Q2
874404711909443163,1.3470354,0.0407439827249183,7.711531733803703,7.0,7.249925536717988,1,22.0,0.031639411904357526,2023Q2,9,1,Yau Tsim Mong,1,2023Q2
876360002397630579,0.81924284,0.226680576862416,7.587864694101469,4.5,6.726233402358747,0,28.0,0.01621127712747595,2023Q2,2,0,Yau Tsim Mong,1,2023Q2
880513236140868273,0.9660876075,0.2186371818897841,2.8703586994697146,10.0,7.210079628170788,1,39.0,0.040616246452295925,2023Q2,9,1,Eastern,0,2023Q2
883055360001309348,0.9677266,0.2396689949452003,5.963440125983109,12.25,5.973809611869261,0,27.0,0.05539437127590683,2023Q2,9,1,Wan Chai,1,2023Q2
884411467532264089,1.4042075,0.2721131268488235,5.666426688112432,10.0,,0,28.0,0.0588336783988957,2023Q2,1,0,Wan Chai,1,2023Q2
884440624110489414,1.164494425,0.2700332307013388,5.9664364983503,11.25,,0,27.0,0.04863663704367907,2023Q2,9,1,Wan Chai,1,2023Q2
884455323942470241,0.9800349625,0.2941696730172812,5.96112896235034,13.5,,0,28.0,0.03654176858049432,2023Q2,9,1,Wan Chai,1,2023Q2
884516755093685510,1.0214056125,0.2823937128991856,5.9600551129065185,13.5,,0,28.0,0.03979812284326588,2023Q2,9,1,Wan Chai,1,2023Q2
884539393199148698,1.103987125,0.3180965321474723,5.964696000147203,11.75,,0,28.0,0.043719844821668755,2023Q2,9,1,Wan Chai,1,2023Q2
884553604708510172,1.0689166325000001,0.272210638549665,5.968328362192679,10.75,,0,28.0,0.02090922456997505,2023Q2,9,1,Wan Chai,1,2023Q2
884580676426066078,0.9646916824999999,0.2993583836453699,5.9673051914325725,10.75,6.282266746896006,0,28.0,0.0409319515881085,2023Q2,9,1,Wan Chai,1,2023Q2
884996578207578267,1.1395213,0.1606510995838071,7.706350530011278,11.75,7.081708586105575,1,35.0,0.037275617249753076,2023Q3,8,1,Yau Tsim Mong,1,2023Q3
888156964508973883,1.2652826,0.106377939023389,5.261709804248989,5.0,6.922643891475888,1,47.0,0.06397696700729477,2023Q2,9,1,Central & Western,1,2023Q2
890267543284489399,1.0522561750000001,0.1074009658231165,5.198761168406475,17.25,5.8522024797744745,1,41.0,0.04110877751720823,2023Q2,9,1,Central & Western,1,2023Q2
897522931339994364,1.06784378,0.1158593010853938,5.341274685724681,8.5,6.317164686747284,0,36.0,0.03402085993816928,2023Q3,8,1,Central & Western,1,2023Q3
899146206065253536,0.6594245000000001,0.1061898192553203,7.710799434544688,8.75,5.337538079701318,1,25.0,0.029186101225679075,2023Q2,9,1,Yau Tsim Mong,1,2023Q2
905452564463285527,0.7677579666666666,0.2550642748777726,5.361888099775051,7.75,,1,30.0,0.0479667465335802,2023Q4,7,1,Central & Western,1,2023Q4
908406669346859923,1.1231298,0.1952111648892281,7.709951101703229,10.5,7.172424577124845,0,35.0,0.0149251776988673,2023Q2,9,1,Yau Tsim Mong,1,2023Q2
909433251145339572,0.993020945,0.4123420420123796,7.707667354315373,8.75,6.923628628138427,0,36.0,0.03184849488530547,2023Q3,8,1,Yau Tsim Mong,1,2023Q3
914212213224359429,1.1728382666666668,0.0849110029081585,6.038973906914743,5.75,5.605802066295998,0,6.0,0.0359748444044241,2023Q3,8,1,Wan Chai,1,2023Q3
916443338807656535,0.90161983,0.0567996325341615,5.359055050903919,5.0,6.555356891810665,1,36.0,0.05791783859588987,2023Q3,8,1,Central & Western,1,2023Q3
918576329233069858,0.63944172,0.2054413983956097,7.768570274168678,9.0,5.337538079701318,1,25.0,0.01731144401300457,2023Q3,3,0,Yau Tsim Mong,1,2023Q3
921403814805258009,1.0943714,0.0486177394289431,5.363919044819478,3.75,6.393590753950631,0,41.0,0.04906920018527155,2023Q3,7,0,Central & Western,1,2023Q3
921652296944024415,1.16127815,0.2335673961636609,2.139199611502149,14.0,5.680172609017068,1,21.0,0.025158757810544875,2023Q3,7,0,Wong Tai Sin,0,2023Q3
923786701800285827,0.8650938199999999,0.2390828952940417,5.974650143477062,6.5,5.971261839790462,0,9.0,0.05166782281382625,2023Q4,7,1,Wan Chai,1,2023Q4
924947562679736406,1.0110346666666665,0.1596382883465983,5.364396237697725,7.25,6.888572459565364,1,34.0,0.05908356746240063,2023Q4,7,1,Central & Western,1,2023Q4
927180718013552910,0.9405030999999999,0.2375337413611518,6.03787393141395,6.25,6.946013991099227,0,27.0,0.024937478027784274,2023Q3,6,0,Wan Chai,1,2023Q3
928740591277722160,1.2797606000000001,0.242679242852005,6.035946217857884,7.25,6.729824070489475,1,47.0,0.04960637365974833,2023Q3,8,1,Wan Chai,1,2023Q3
930229292287982359,1.0155728175,0.4258856339197707,7.708081591514246,8.25,6.761572768804055,1,22.0,0.0435713234891513,2023Q3,8,1,Yau Tsim Mong,1,2023Q3
931781574314260137,1.6573075,0.0392634246026906,7.706388894576409,12.0,7.550135342488429,1,25.0,0.06719900788732962,2023Q3,8,1,Yau Tsim Mong,1,2023Q3
932466538665341848,1.10587795,0.3095588200599001,7.716503473382634,5.25,6.852242569051878,1,24.0,0.02464701740504915,2023Q4,7,1,Yau Tsim Mong,1,2023Q4
934353871537117646,1.127705275,0.1721884134912231,6.03083448402891,9.25,6.490723534502507,1,20.0,0.0544443571101018,2023Q3,8,1,Wan Chai,1,2023Q3
934788111977601854,1.4094581333333334,0.0979389010288395,7.708370523219137,7.5,7.050122520269059,1,19.0,0.032195916078054526,2023Q3,8,1,Yau Tsim Mong,1,2023Q3
935765445701478047,0.954909415,0.2240454020287818,5.308547116501809,15.0,6.836259277277067,0,62.0,0.04518143530656935,2023Q3,8,1,Central & Western,1,2023Q3
936612660899155876,1.044509365,0.1961127575936766,6.0273455290774605,10.5,7.057897937411856,1,43.0,0.026672536293867573,2023Q3,7,0,Wan Chai,1,2023Q3
937450849430300373,0.994904675,0.3095172993126849,7.703807482865224,17.75,6.270988431858299,1,35.0,0.03772148036925008,2023Q3,8,1,Yau Tsim Mong,1,2023Q3
937598384278260283,1.2469587666666666,0.3015425201082576,7.715273855833532,7.75,7.24422751560335,0,42.0,0.040136331140182654,2023Q4,7,1,Yau Tsim Mong,1,2023Q4
938119383817465606,1.0188878666666668,0.0779806412685996,7.708581201904466,6.75,7.007600613951853,1,20.0,0.02637955924199805,2023Q3,8,1,Yau Tsim Mong,1,2023Q3
942222839274199687,1.332602575,0.1589220923194528,2.9181225086603915,10.75,5.680172609017068,1,20.0,0.018548066822207575,2023Q4,7,1,Wong Tai Sin,0,2023Q4
949293843151096120,0.9313001866666667,0.1333624030128689,7.708682264920251,6.5,7.0192966537150445,1,44.0,0.05053862935181655,2023Q3,8,1,Yau Tsim Mong,1,2023Q3
952193409561129739,1.1211509666666666,0.1330091549193632,3.1792715629065946,5.25,6.418364935936212,0,49.0,0.026362969266184574,2023Q4,7,1,Wong Tai Sin,0,2023Q4
952606259294179855,0.90534477,0.2571097680143623,7.709091252653806,6.25,6.148468295917647,0,25.0,0.03169824588795338,2023Q3,8,1,Yau Tsim Mong,1,2023Q3
955368840132154273,1.15048445,0.1182004699106283,7.71652003317568,5.25,6.148468295917647,0,21.0,0.010699533945218026,2023Q4,7,1,Yau Tsim Mong,1,2023Q4
955370083240919426,0.866084435,0.3236625220337543,7.714982116476908,8.5,6.240275845170769,0,21.0,0.04375430283226068,2023Q4,7,1,Yau Tsim Mong,1,2023Q4
956038272458989612,1.167578465,0.2317043094675477,7.71593531768768,6.5,7.280008252884188,1,23.0,0.022979544168729226,2023Q4,7,1,Yau Tsim Mong,1,2023Q4
957111442593456528,1.22659345,0.1977183557274018,5.02509855684547,10.0,6.224558429275359,1,42.0,0.0322254045008776,2023Q3,3,0,Islands,0,2023Q3
960401690638863610,1.2779955,0.2560858124904583,7.716173662674573,6.0,5.831882477283517,0,33.0,0.0245317093084236,2023Q4,7,1,Yau Tsim Mong,1,2023Q4
960402915821862257,1.41860795,0.2589457487412531,7.715003603396706,8.5,5.857933154483459,0,24.0,0.055389728515377934,2023Q4,7,1,Yau Tsim Mong,1,2023Q4
960471410512248186,0.801349565,0.2817091240827813,7.714850772317486,8.75,5.937536205082426,0,10.0,0.047777729359986976,2023Q4,7,1,Yau Tsim Mong,1,2023Q4
961563597543953362,0.815511025,0.151746557498327,5.34747637552519,7.5,6.466144724237619,1,26.0,0.05747839736235748,2023Q3,8,1,Central & Western,1,2023Q3
962687754159597108,1.0991331149999999,0.4044842677351843,7.704049964083849,17.75,6.246106765481563,1,36.0,0.025140194690977502,2023Q3,8,1,Yau Tsim Mong,1,2023Q3
